"Perioden";"Regio's";"Bevolking/Bevolkingssamenstelling op 1 januari/Totale bevolking (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Mannen (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Vrouwen (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Inwoners 15 jaar of ouder (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Ongehuwd (in % van  inwoners 15 jaar of ouder)";"Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gehuwd (in % van  inwoners 15 jaar of ouder)";"Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gescheiden (in % van  inwoners 15 jaar of ouder)";"Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Verweduwd (in % van  inwoners 15 jaar of ouder)";"Landbouw/Graasdieren/Rundvee (aantal)";"Landbouw/Graasdieren/Schapen (aantal)";"Lokalisering/Gemeenten (aantal)";"Lokalisering/Wijken (aantal)";"Lokalisering/Buurten (aantal)"
"2013";"Middelburg (Z.)";47523;23044;24479;39400;32,5;51,4;9,5;6,6;1710;1479;;6;24
"2014";"Middelburg (Z.)";47642;23147;24495;39637;33;50,9;9,6;6,6;1861;1460;;6;24
"2015";"Middelburg (Z.)";47613;23104;24509;39684;33,2;50,5;9,8;6,5;1874;1342;;6;24
"2016";"Middelburg (Z.)";47873;23245;24628;40035;33,8;49,8;9,9;6,5;1989;1317;;6;24
"2017";"Middelburg (Z.)";48019;23331;24688;40229;33,9;49,5;10,1;6,5;1849;1093;;6;24
"2008";"Middelharnis";17689;8638;9051;14479;26,4;60,4;5,6;7,5;884;952;;1;6
"2009";"Middelharnis";17985;8815;9170;14737;26,8;60,1;5,7;7,4;829;1031;;1;6
"2010";"Middelharnis";17950;8804;9146;14745;26,6;59,7;6,3;7,4;898;1102;;1;6
"2011";"Middelharnis";18050;8846;9204;14866;26,5;59,7;6,4;7,3;791;441;;1;6
"2012";"Middelharnis";18049;8855;9194;14859;26,6;59,8;6,4;7,2;1036;926;;1;6
"2013";"Middelharnis";;;;;;;;;;;;;
"2014";"Middelharnis";;;;;;;;;;;;;
"2015";"Middelharnis";;;;;;;;;;;;;
"2016";"Middelharnis";;;;;;;;;;;;;
"2017";"Middelharnis";;;;;;;;;;;;;
"2008";"Midden-Delfland";17451;8907;8544;13763;30,5;59,9;4,6;5;7721;3458;;2;13
"2009";"Midden-Delfland";17598;8968;8630;13989;31;59,3;4,7;5;7621;3359;;2;13
"2010";"Midden-Delfland";17890;9097;8793;14317;30,9;58,8;5,1;5,1;7493;3752;;2;13
"2011";"Midden-Delfland";18154;9188;8966;14647;31,4;57,9;5,3;5,3;7314;4199;;2;13
"2012";"Midden-Delfland";18225;9235;8990;14749;31,5;57,5;5,5;5,4;7368;3194;;2;13
"2013";"Midden-Delfland";18251;9222;9029;14841;31,9;57;5,7;5,4;7496;2822;;2;13
"2014";"Midden-Delfland";18456;9333;9123;15104;32,4;56,5;5,7;5,4;7930;2590;;2;13
"2015";"Midden-Delfland";18709;9461;9248;15376;32,7;56,1;5,8;5,4;8152;2595;;2;13
"2016";"Midden-Delfland";18873;9518;9355;15530;33,1;55,7;5,8;5,3;8457;2666;;2;13
"2017";"Midden-Delfland";19034;9573;9461;15694;33,3;55,3;6;5,3;7796;2445;;2;13
"2008";"Midden-Drenthe";33587;16776;16811;27314;28,2;59,1;5,6;7,1;30911;7833;;17;48
"2009";"Midden-Drenthe";33560;16759;16801;27384;28,4;58,7;5,7;7,2;32269;7615;;17;48
"2010";"Midden-Drenthe";33560;16750;16810;27560;28,3;58;6,5;7,2;31144;8229;;17;48
"2011";"Midden-Drenthe";33581;16751;16830;27683;28,5;57,6;6,7;7,3;30726;7722;;17;48
"2012";"Midden-Drenthe";33558;16739;16819;27782;28,8;57,2;6,8;7,2;34879;8029;;17;48
"2013";"Midden-Drenthe";33422;16668;16754;27776;29,1;56,8;7;7,2;37008;10171;;17;48
"2014";"Midden-Drenthe";33366;16650;16716;27845;29,6;55,9;7,3;7,2;35744;8957;;17;48
"2015";"Midden-Drenthe";33284;16610;16674;27931;30;55,4;7,4;7,3;35402;9166;;17;48
"2016";"Midden-Drenthe";33450;16688;16762;28177;30,7;54,4;7,6;7,2;37897;7328;;17;48
"2017";"Midden-Drenthe";33399;16682;16717;28240;31;54;7,7;7,3;35913;7752;;17;48
"2008";"Midden-Groningen";;;;;;;;;;;;;
"2009";"Midden-Groningen";;;;;;;;;;;;;
"2010";"Midden-Groningen";;;;;;;;;;;;;
"2011";"Midden-Groningen";;;;;;;;;;;;;
"2012";"Midden-Groningen";;;;;;;;;;;;;
"2013";"Midden-Groningen";;;;;;;;;;;;;
"2014";"Midden-Groningen";;;;;;;;;;;;;
"2015";"Midden-Groningen";;;;;;;;;;;;;
"2016";"Midden-Groningen";;;;;;;;;;;;;
"2017";"Midden-Groningen";;;;;;;;;;;;;
"2008";"Middenschouwen";;;;;;;;;;;;;
"2009";"Middenschouwen";;;;;;;;;;;;;
"2010";"Middenschouwen";;;;;;;;;;;;;
"2011";"Middenschouwen";;;;;;;;;;;;;
"2012";"Middenschouwen";;;;;;;;;;;;;
"2013";"Middenschouwen";;;;;;;;;;;;;
"2014";"Middenschouwen";;;;;;;;;;;;;
"2015";"Middenschouwen";;;;;;;;;;;;;
"2016";"Middenschouwen";;;;;;;;;;;;;
"2017";"Middenschouwen";;;;;;;;;;;;;
"2008";"Middenveld";;;;;;;;;;;;;
"2009";"Middenveld";;;;;;;;;;;;;
"2010";"Middenveld";;;;;;;;;;;;;
"2011";"Middenveld";;;;;;;;;;;;;
"2012";"Middenveld";;;;;;;;;;;;;
"2013";"Middenveld";;;;;;;;;;;;;
"2014";"Middenveld";;;;;;;;;;;;;
"2015";"Middenveld";;;;;;;;;;;;;
"2016";"Middenveld";;;;;;;;;;;;;
"2017";"Middenveld";;;;;;;;;;;;;
"2008";"Mierlo";;;;;;;;;;;;;
"2009";"Mierlo";;;;;;;;;;;;;
"2010";"Mierlo";;;;;;;;;;;;;
"2011";"Mierlo";;;;;;;;;;;;;
"2012";"Mierlo";;;;;;;;;;;;;
"2013";"Mierlo";;;;;;;;;;;;;
"2014";"Mierlo";;;;;;;;;;;;;
"2015";"Mierlo";;;;;;;;;;;;;
"2016";"Mierlo";;;;;;;;;;;;;
"2017";"Mierlo";;;;;;;;;;;;;
"2008";"Mill en Sint Hubert";10996;5571;5425;8917;28,2;61,5;4;6,3;7876;785;;4;15
"2009";"Mill en Sint Hubert";11027;5614;5413;8968;28,7;60,6;4,3;6,4;7786;555;;4;15
"2010";"Mill en Sint Hubert";11031;5624;5407;9025;29,1;59,6;4,8;6,5;8207;544;;4;15
"2011";"Mill en Sint Hubert";11000;5598;5402;9048;29,6;58,7;5,1;6,6;8257;631;;4;15
"2012";"Mill en Sint Hubert";10926;5541;5385;9044;29,7;58,1;5,3;6,9;7128;760;;4;15
"2013";"Mill en Sint Hubert";10906;5538;5368;9068;30,2;57,4;5,6;6,8;8676;771;;4;15
"2014";"Mill en Sint Hubert";10850;5510;5340;9089;31,1;56,6;5,6;6,7;8726;809;;4;15
"2015";"Mill en Sint Hubert";10831;5521;5310;9133;31,9;55,6;5,7;6,9;8097;842;;4;15
"2016";"Mill en Sint Hubert";10801;5512;5289;9162;32,3;55,1;5,9;6,7;7836;827;;4;15
"2017";"Mill en Sint Hubert";10807;5520;5287;9223;33,3;53,8;6,1;6,8;8233;769;;4;15
"2008";"Millingen aan de Rijn";5876;2928;2948;4798;29,1;57,1;6,6;7,2;665;0;;1;3
"2009";"Millingen aan de Rijn";5857;2916;2941;4808;29,2;56,9;6,8;7,1;711;0;;1;3
"2010";"Millingen aan de Rijn";5914;2955;2959;4872;29,2;56,5;7,2;7,1;717;0;;1;3
"2011";"Millingen aan de Rijn";5921;2963;2958;4884;29;56,5;7,5;7;725;0;;1;3
"2012";"Millingen aan de Rijn";5903;2955;2948;4898;29,3;55,7;7,7;7,3;721;0;;1;3
"2013";"Millingen aan de Rijn";5924;2945;2979;4918;29,5;55,4;7,8;7,3;720;0;;1;3
"2014";"Millingen aan de Rijn";5876;2939;2937;4899;29,6;55,1;8;7,3;733;0;;1;3
"2015";"Millingen aan de Rijn";;;;;;;;;;;;;
"2016";"Millingen aan de Rijn";;;;;;;;;;;;;
"2017";"Millingen aan de Rijn";;;;;;;;;;;;;
"2008";"Moerdijk";36724;18320;18404;30171;27,6;58,6;6,5;7,3;5412;2888;;11;39
"2009";"Moerdijk";36648;18294;18354;30138;27,7;58,5;6,6;7,2;5548;2551;;11;39
"2010";"Moerdijk";36536;18222;18314;30066;27,6;58,4;6,8;7,2;5501;3230;;11;39
"2011";"Moerdijk";36547;18249;18298;30169;28;57,7;7,1;7,2;5555;2966;;11;39
"2012";"Moerdijk";36522;18195;18327;30206;28,4;57,1;7,4;7,2;5648;3943;;11;39
"2013";"Moerdijk";36625;18297;18328;30325;28,9;56,3;7,6;7,3;6120;4466;;11;39
"2014";"Moerdijk";36729;18377;18352;30549;29,6;55,5;7,7;7,2;5972;5079;;11;39
"2015";"Moerdijk";36816;18419;18397;30703;29,8;54,9;8;7,3;6079;5259;;11;39
"2016";"Moerdijk";36762;18397;18365;30806;30,2;54,5;8,1;7,2;6347;6306;;11;39
"2017";"Moerdijk";36944;18491;18453;31070;30,5;53,9;8,4;7,2;6230;6612;;11;39
"2008";"Moergestel";;;;;;;;;;;;;
"2009";"Moergestel";;;;;;;;;;;;;
"2010";"Moergestel";;;;;;;;;;;;;
"2011";"Moergestel";;;;;;;;;;;;;
"2012";"Moergestel";;;;;;;;;;;;;
"2013";"Moergestel";;;;;;;;;;;;;
"2014";"Moergestel";;;;;;;;;;;;;
"2015";"Moergestel";;;;;;;;;;;;;
"2016";"Moergestel";;;;;;;;;;;;;
"2017";"Moergestel";;;;;;;;;;;;;
"2008";"Molenlanden";;;;;;;;;;;;;
"2009";"Molenlanden";;;;;;;;;;;;;
"2010";"Molenlanden";;;;;;;;;;;;;
"2011";"Molenlanden";;;;;;;;;;;;;
"2012";"Molenlanden";;;;;;;;;;;;;
"2013";"Molenlanden";;;;;;;;;;;;;
"2014";"Molenlanden";;;;;;;;;;;;;
"2015";"Molenlanden";;;;;;;;;;;;;
"2016";"Molenlanden";;;;;;;;;;;;;
"2017";"Molenlanden";;;;;;;;;;;;;
"2008";"Molenwaard";;;;;;;;;;;;;
"2009";"Molenwaard";;;;;;;;;;;;;
"2010";"Molenwaard";;;;;;;;;;;;;
"2011";"Molenwaard";;;;;;;;;;;;;
"2012";"Molenwaard";;;;;;;;;;;;;
"2013";"Molenwaard";29190;14835;14355;22766;28,8;60,9;4,5;5,8;28078;6022;;12;29
"2014";"Molenwaard";29032;14747;14285;22777;29,1;60,4;4,7;5,8;29111;5787;;12;29
"2015";"Molenwaard";28993;14716;14277;22815;29,3;60,2;4,7;5,8;29015;5694;;12;29
"2016";"Molenwaard";29067;14761;14306;23016;29,6;59,7;5;5,8;29061;4885;;12;29
"2017";"Molenwaard";29212;14838;14374;23200;29,6;59,5;5,1;5,8;27516;4376;;12;29
"2008";"Monster";;;;;;;;;;;;;
"2009";"Monster";;;;;;;;;;;;;
"2010";"Monster";;;;;;;;;;;;;
"2011";"Monster";;;;;;;;;;;;;
"2012";"Monster";;;;;;;;;;;;;
"2013";"Monster";;;;;;;;;;;;;
"2014";"Monster";;;;;;;;;;;;;
"2015";"Monster";;;;;;;;;;;;;
"2016";"Monster";;;;;;;;;;;;;
"2017";"Monster";;;;;;;;;;;;;
"2008";"Montferland";34995;17508;17487;28746;27,4;59,9;5,3;7,5;14546;2226;;3;27
"2009";"Montferland";35103;17524;17579;28950;27,7;59,1;5,4;7,7;14818;1937;;3;27
"2010";"Montferland";35179;17550;17629;29143;27,9;58,3;6,1;7,7;14296;2078;;3;27
"2011";"Montferland";34976;17419;17557;29079;28,1;58;6,3;7,6;14027;1984;;3;27
"2012";"Montferland";35043;17468;17575;29261;28,3;57,5;6,6;7,6;14247;1629;;3;27
"2013";"Montferland";34834;17366;17468;29232;28,9;56,8;6,8;7,5;14960;1409;;3;27
"2014";"Montferland";34987;17494;17493;29459;29,5;55,8;7,1;7,6;15115;1381;;3;27
"2015";"Montferland";35150;17587;17563;29791;30,3;54,7;7,4;7,6;15080;1334;;3;27
"2016";"Montferland";35173;17595;17578;29973;30,7;54,3;7,4;7,6;15703;811;;3;27
"2017";"Montferland";35316;17685;17631;30256;31,1;54;7,4;7,5;14482;930;;3;27
"2008";"Montfoort";13493;6748;6745;10557;31,4;58,5;5,2;4,9;7645;3217;;3;12
"2009";"Montfoort";13484;6749;6735;10563;31,7;58,1;5,3;4,9;7618;2802;;3;12
"2010";"Montfoort";13494;6752;6742;10615;31,7;57,8;5,7;4,9;7604;2846;;3;12
"2011";"Montfoort";13500;6767;6733;10651;31,8;57,3;6;5;7425;2896;;3;12
"2012";"Montfoort";13601;6809;6792;10788;32,4;56,5;6,2;4,9;8039;2141;;3;12
"2013";"Montfoort";13621;6839;6782;10838;32,7;56,2;6,2;4,8;7783;2112;;3;12
"2014";"Montfoort";13639;6835;6804;10923;32,9;55,9;6,5;4,8;8160;1874;;3;12
"2015";"Montfoort";13672;6852;6820;10979;32,9;55,6;6,6;4,8;8153;1603;;3;12
"2016";"Montfoort";13783;6914;6869;11099;33,1;55,2;6,8;4,9;8397;1082;;3;12
"2017";"Montfoort";13866;6943;6923;11243;34,1;53,9;7;5;7852;899;;3;12
"2008";"Mook en Middelaar";8084;4027;4057;6594;27,3;60,1;6,6;6;1343;458;;2;5
"2009";"Mook en Middelaar";8040;4008;4032;6585;28;59;7;6,1;1345;269;;2;5
"2010";"Mook en Middelaar";8049;4019;4030;6611;27,9;58,4;7,4;6,3;1311;352;;2;5
"2011";"Mook en Middelaar";7947;3966;3981;6567;28;57,8;7,7;6,5;1364;294;;2;5
"2012";"Mook en Middelaar";7874;3922;3952;6552;28,6;56,9;7,8;6,7;1197;299;;2;5
"2013";"Mook en Middelaar";7827;3890;3937;6567;29,2;55,8;8,1;6,9;1017;248;;2;5
"2014";"Mook en Middelaar";7796;3859;3937;6590;29,7;55,3;8;6,9;1128;177;;2;5
"2015";"Mook en Middelaar";7762;3839;3923;6607;29,9;55,1;8;7;1102;239;;2;5
"2016";"Mook en Middelaar";7755;3832;3923;6683;30,5;54,5;8,2;6,8;1169;17;;2;5
"2017";"Mook en Middelaar";7775;3849;3926;6699;30,8;54,2;8,2;6,9;1082;16;;2;5
"2008";"Moordrecht";8155;4100;4055;6389;29,4;59,5;5,5;5,6;1720;1211;;1;2
"2009";"Moordrecht";8138;4085;4053;6435;30;58,7;5,7;5,7;1830;1164;;1;2
"2010";"Moordrecht";;;;;;;;;;;;;
"2011";"Moordrecht";;;;;;;;;;;;;
"2012";"Moordrecht";;;;;;;;;;;;;
"2013";"Moordrecht";;;;;;;;;;;;;
"2014";"Moordrecht";;;;;;;;;;;;;
"2015";"Moordrecht";;;;;;;;;;;;;
"2016";"Moordrecht";;;;;;;;;;;;;
"2017";"Moordrecht";;;;;;;;;;;;;
"2008";"Muiden";6608;3229;3379;5300;29,5;55,5;8,6;6,4;1403;853;;1;7
"2009";"Muiden";6561;3210;3351;5294;30,2;54,7;8,6;6,5;1351;719;;1;7
"2010";"Muiden";6500;3170;3330;5244;29,8;54,6;9,1;6,5;1407;691;;1;7
"2011";"Muiden";6499;3170;3329;5277;30,5;53,9;9,1;6,5;1302;632;;1;7
"2012";"Muiden";6466;3126;3340;5266;30,9;53,3;9,3;6,6;1301;783;;1;7
"2013";"Muiden";6393;3110;3283;5230;30,8;52,7;9,8;6,6;952;330;;1;7
"2014";"Muiden";6287;3054;3233;5170;30,7;52,7;10;6,6;912;239;;1;7
"2015";"Muiden";6249;3029;3220;5171;31,3;51,8;10,3;6,6;894;208;;1;7
"2016";"Muiden";;;;;;;;;;;;;
"2017";"Muiden";;;;;;;;;;;;;
"2008";"Naaldwijk";;;;;;;;;;;;;
"2009";"Naaldwijk";;;;;;;;;;;;;
"2010";"Naaldwijk";;;;;;;;;;;;;
"2011";"Naaldwijk";;;;;;;;;;;;;
"2012";"Naaldwijk";;;;;;;;;;;;;
"2013";"Naaldwijk";;;;;;;;;;;;;
"2014";"Naaldwijk";;;;;;;;;;;;;
"2015";"Naaldwijk";;;;;;;;;;;;;
"2016";"Naaldwijk";;;;;;;;;;;;;
"2017";"Naaldwijk";;;;;;;;;;;;;
"2008";"Naarden";17140;8181;8959;13430;27,1;57,1;7,8;8;879;868;;1;15
"2009";"Naarden";16998;8124;8874;13333;27,2;56,7;8;8;852;728;;1;15
"2010";"Naarden";17152;8189;8963;13483;27,6;55,8;8,6;8;864;916;;1;15
"2011";"Naarden";17185;8241;8944;13527;28,3;55,2;8,6;7,9;838;979;;1;15
"2012";"Naarden";17163;8257;8906;13490;28,6;55,1;8,6;7,8;818;1086;;1;15
"2013";"Naarden";17263;8317;8946;13598;29,3;54,1;8,9;7,7;651;995;;1;15
"2014";"Naarden";17205;8282;8923;13595;29,5;53,6;9,2;7,6;687;859;;1;15
"2015";"Naarden";17209;8327;8882;13637;30,1;52,9;9,6;7,4;749;982;;1;15
"2016";"Naarden";;;;;;;;;;;;;
"2017";"Naarden";;;;;;;;;;;;;
"2008";"Neder-Betuwe";22424;11122;11302;17156;28;60,6;4,5;6,8;12185;4397;;3;18
"2009";"Neder-Betuwe";22561;11198;11363;17346;28,5;60,4;4,4;6,7;12280;4156;;3;18
"2010";"Neder-Betuwe";22553;11233;11320;17424;28,6;60;4,8;6,7;13106;4952;;3;18
"2011";"Neder-Betuwe";22620;11258;11362;17516;28,9;59,8;4,9;6,5;12263;5305;;3;18
"2012";"Neder-Betuwe";22614;11227;11387;17592;29,2;59,1;5,1;6,5;12445;4918;;3;18
"2013";"Neder-Betuwe";22593;11230;11363;17654;29;59,5;5,1;6,4;11868;4543;;3;18
"2014";"Neder-Betuwe";22555;11271;11284;17662;28,9;59,5;5,3;6,4;10509;4307;;3;18
"2015";"Neder-Betuwe";22728;11360;11368;17875;29;59,2;5,5;6,3;11211;5236;;3;18
"2016";"Neder-Betuwe";23049;11521;11528;18196;29;59,1;5,6;6,3;9246;3461;;3;18
"2017";"Neder-Betuwe";23303;11666;11637;18438;29,3;58,9;5,6;6,2;10338;3497;;3;18
"2008";"Nederhorst den Berg";;;;;;;;;;;;;
"2009";"Nederhorst den Berg";;;;;;;;;;;;;
"2010";"Nederhorst den Berg";;;;;;;;;;;;;
"2011";"Nederhorst den Berg";;;;;;;;;;;;;
"2012";"Nederhorst den Berg";;;;;;;;;;;;;
"2013";"Nederhorst den Berg";;;;;;;;;;;;;
"2014";"Nederhorst den Berg";;;;;;;;;;;;;
"2015";"Nederhorst den Berg";;;;;;;;;;;;;
"2016";"Nederhorst den Berg";;;;;;;;;;;;;
"2017";"Nederhorst den Berg";;;;;;;;;;;;;
"2008";"Nederlek";14308;7000;7308;11771;27,8;59,5;5,3;7,4;4507;2638;;2;13
"2009";"Nederlek";14191;6963;7228;11714;27,8;59,5;5,4;7,3;4372;2761;;2;13
"2010";"Nederlek";14087;6937;7150;11686;27,3;59;6,5;7,3;4247;2670;;2;13
"2011";"Nederlek";13994;6917;7077;11664;27,5;58,6;6,5;7,3;3852;2338;;2;13
"2012";"Nederlek";13992;6894;7098;11713;28;58,1;6,7;7,2;3968;2413;;2;13
"2013";"Nederlek";14131;6968;7163;11865;29;57;6,9;7,1;4133;1919;;2;22
"2014";"Nederlek";14075;6938;7137;11881;29,5;56;7,4;7,1;4238;1571;;2;22
"2015";"Nederlek";;;;;;;;;;;;;
"2016";"Nederlek";;;;;;;;;;;;;
"2017";"Nederlek";;;;;;;;;;;;;
"2008";"Nederweert";16665;8446;8219;13734;28,3;61,3;4,5;5,8;15216;1162;;5;15
"2009";"Nederweert";16695;8446;8249;13821;28,4;61;4,6;6,1;15890;924;;5;15
"2010";"Nederweert";16607;8414;8193;13817;27,9;60,5;5,4;6,2;16173;1069;;5;15
"2011";"Nederweert";16678;8416;8262;13940;28,2;60,3;5,5;6;15856;1219;;5;15
"2012";"Nederweert";16771;8443;8328;14092;28,7;59,5;5,6;6,2;17706;1038;;5;15
"2013";"Nederweert";16785;8453;8332;14180;29,2;58,6;5,8;6,3;18845;861;;5;15
"2014";"Nederweert";16751;8434;8317;14246;29,7;57,7;6,1;6,6;19828;941;;5;15
"2015";"Nederweert";16776;8468;8308;14289;30,1;57;6,2;6,7;20415;1086;;5;15
"2016";"Nederweert";16793;8488;8305;14373;30,7;56,2;6,2;6,8;20443;955;;5;15
"2017";"Nederweert";16864;8519;8345;14474;31,1;55,4;6,6;6,9;19286;1093;;5;15
"2008";"Neede";;;;;;;;;;;;;
"2009";"Neede";;;;;;;;;;;;;
"2010";"Neede";;;;;;;;;;;;;
"2011";"Neede";;;;;;;;;;;;;
"2012";"Neede";;;;;;;;;;;;;
"2013";"Neede";;;;;;;;;;;;;
"2014";"Neede";;;;;;;;;;;;;
"2015";"Neede";;;;;;;;;;;;;
"2016";"Neede";;;;;;;;;;;;;
"2017";"Neede";;;;;;;;;;;;;
"2008";"Neerijnen";11851;5994;5857;9315;27,4;60,6;5;7;6974;2750;;3;21
"2009";"Neerijnen";11836;5997;5839;9356;27,3;60,4;5,3;7,1;7095;3027;;3;21
"2010";"Neerijnen";11880;6021;5859;9387;27,3;60,1;5,7;6,9;6778;3132;;3;21
"2011";"Neerijnen";11843;5980;5863;9376;27,3;60;5,8;6,9;6463;3629;;3;21
"2012";"Neerijnen";11930;5999;5931;9443;27,3;60;5,8;6,8;6555;3690;;3;21
"2013";"Neerijnen";12022;6054;5968;9539;27,7;59,7;6;6,6;6581;3364;;3;21
"2014";"Neerijnen";12020;6063;5957;9561;28,2;59,2;6,2;6,5;6615;2813;;3;21
"2015";"Neerijnen";12038;6077;5961;9618;28,8;58,4;6,5;6,4;6975;2966;;3;21
"2016";"Neerijnen";12122;6123;5999;9742;29,7;57,3;6,7;6,3;7270;2247;;3;21
"2017";"Neerijnen";12344;6233;6111;9960;30,5;56,7;6,7;6,1;6969;2281;;3;21
"2008";"Niedorp";12046;6111;5935;9602;31,8;57,3;5,6;5,3;6803;6966;;4;21
"2009";"Niedorp";12136;6160;5976;9692;31,9;57,4;5,7;5;7031;6135;;4;21
"2010";"Niedorp";12137;6162;5975;9721;31,2;57,2;6,4;5,2;7168;5577;;4;21
"2011";"Niedorp";12222;6192;6030;9830;31,7;56,5;6,5;5,3;7553;5203;;4;21
"2012";"Niedorp";;;;;;;;;;;;;
"2013";"Niedorp";;;;;;;;;;;;;
"2014";"Niedorp";;;;;;;;;;;;;
"2015";"Niedorp";;;;;;;;;;;;;
"2016";"Niedorp";;;;;;;;;;;;;
"2017";"Niedorp";;;;;;;;;;;;;
"2008";"Nieuwegein";61087;30271;30816;50870;34,8;51,2;9,1;4,9;41;1141;;3;21
"2009";"Nieuwegein";61007;30281;30726;50863;34,9;51,1;9,1;4,9;40;1062;;3;21
"2010";"Nieuwegein";60896;30203;30693;50774;34,2;51,1;9,6;5;48;1095;;3;21
"2011";"Nieuwegein";60947;30194;30753;50747;34,2;51;9,7;5,1;23;930;;3;21
"2012";"Nieuwegein";60720;30060;30660;50641;34,3;50,9;9,7;5,1;290;1101;;3;21
"2013";"Nieuwegein";60895;30154;30741;50877;34,3;50,7;9,8;5,2;293;885;;21;21
"2014";"Nieuwegein";61038;30301;30737;51078;34,7;50;10,1;5,2;293;626;;21;21
"2015";"Nieuwegein";61264;30434;30830;51280;35;49,5;10,3;5,2;22;610;;21;21
"2016";"Nieuwegein";61749;30733;31016;51804;35,4;49;10,3;5,3;0;423;;21;21
"2017";"Nieuwegein";61868;30763;31105;52053;35,6;48,8;10,3;5,2;0;330;;21;21
"2008";"Nieuwerkerk aan den IJssel";21741;10817;10924;17456;29,5;58,5;7;5;664;794;;1;9
"2009";"Nieuwerkerk aan den IJssel";21651;10754;10897;17418;29,5;58,4;7,1;5,1;686;768;;1;9
"2010";"Nieuwerkerk aan den IJssel";;;;;;;;;;;;;
"2011";"Nieuwerkerk aan den IJssel";;;;;;;;;;;;;
"2012";"Nieuwerkerk aan den IJssel";;;;;;;;;;;;;
"2013";"Nieuwerkerk aan den IJssel";;;;;;;;;;;;;
"2014";"Nieuwerkerk aan den IJssel";;;;;;;;;;;;;
"2015";"Nieuwerkerk aan den IJssel";;;;;;;;;;;;;
"2016";"Nieuwerkerk aan den IJssel";;;;;;;;;;;;;
"2017";"Nieuwerkerk aan den IJssel";;;;;;;;;;;;;
"2008";"Nieuw-Ginneken";;;;;;;;;;;;;
"2009";"Nieuw-Ginneken";;;;;;;;;;;;;
"2010";"Nieuw-Ginneken";;;;;;;;;;;;;
"2011";"Nieuw-Ginneken";;;;;;;;;;;;;
"2012";"Nieuw-Ginneken";;;;;;;;;;;;;
"2013";"Nieuw-Ginneken";;;;;;;;;;;;;
"2014";"Nieuw-Ginneken";;;;;;;;;;;;;
"2015";"Nieuw-Ginneken";;;;;;;;;;;;;
"2016";"Nieuw-Ginneken";;;;;;;;;;;;;
"2017";"Nieuw-Ginneken";;;;;;;;;;;;;
"2008";"Nieuwkoop";26777;13542;13235;21705;32,6;57,1;5;5,3;10322;6557;;4;27
"2009";"Nieuwkoop";26757;13525;13232;21778;32,7;56,9;5,1;5,3;10022;7182;;4;27
"2010";"Nieuwkoop";26929;13638;13291;22008;32,7;56,3;5,6;5,4;10335;7306;;4;27
"2011";"Nieuwkoop";26988;13656;13332;22143;32,9;55,8;5,8;5,4;9106;7242;;4;27
"2012";"Nieuwkoop";26974;13649;13325;22200;33,2;55,4;6;5,5;9358;7137;;4;27
"2013";"Nieuwkoop";27082;13735;13347;22396;33,5;55;6;5,5;9713;7097;;4;27
"2014";"Nieuwkoop";27104;13769;13335;22495;34;54,5;6,1;5,4;10401;6441;;4;27
"2015";"Nieuwkoop";27114;13778;13336;22623;34,4;53,8;6,4;5,4;10258;6298;;4;27
"2016";"Nieuwkoop";27433;13930;13503;22972;34,4;53,7;6,5;5,4;10377;4510;;4;27
"2017";"Nieuwkoop";27914;14160;13754;23432;34,8;53,2;6,5;5,4;10155;4103;;4;27
"2008";"Nieuw-Lekkerland";9503;4852;4651;7173;27,4;63,3;3,9;5,4;2200;311;;1;5
"2009";"Nieuw-Lekkerland";9525;4868;4657;7218;27,8;62,9;4,1;5,3;2365;283;;1;5
"2010";"Nieuw-Lekkerland";9530;4867;4663;7247;27,7;62,1;4,8;5,4;2418;511;;1;5
"2011";"Nieuw-Lekkerland";9541;4881;4660;7289;28,4;61,3;4,8;5,5;2421;411;;1;5
"2012";"Nieuw-Lekkerland";9520;4886;4634;7286;28,3;61,4;5;5,3;2392;380;;1;5
"2013";"Nieuw-Lekkerland";;;;;;;;;;;;;
"2014";"Nieuw-Lekkerland";;;;;;;;;;;;;
"2015";"Nieuw-Lekkerland";;;;;;;;;;;;;
"2016";"Nieuw-Lekkerland";;;;;;;;;;;;;
"2017";"Nieuw-Lekkerland";;;;;;;;;;;;;
"2008";"Nieuwleusen";;;;;;;;;;;;;
"2009";"Nieuwleusen";;;;;;;;;;;;;
"2010";"Nieuwleusen";;;;;;;;;;;;;
"2011";"Nieuwleusen";;;;;;;;;;;;;
"2012";"Nieuwleusen";;;;;;;;;;;;;
"2013";"Nieuwleusen";;;;;;;;;;;;;
"2014";"Nieuwleusen";;;;;;;;;;;;;
"2015";"Nieuwleusen";;;;;;;;;;;;;
"2016";"Nieuwleusen";;;;;;;;;;;;;
