Perioden,Regio's,Bevolking/Bevolkingssamenstelling op 1 januari/Totale bevolking (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Mannen (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Vrouwen (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Inwoners 15 jaar of ouder (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Ongehuwd (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gehuwd (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gescheiden (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Verweduwd (in % van  inwoners 15 jaar of ouder),Landbouw/Graasdieren/Rundvee (aantal),Landbouw/Graasdieren/Schapen (aantal),Lokalisering/Gemeenten (aantal),Lokalisering/Wijken (aantal),Lokalisering/Buurten (aantal)
2012,Geldrop-Mierlo,38671,19123,19548,,,,,,,,,,
2013,Geldrop-Mierlo,38768,19209,19559,,,,,,,,,,
2014,Geldrop-Mierlo,38854,19299,19555,,,,,,,,,,
2015,Geldrop-Mierlo,38879,19300,19579,,,,,,,,,,
2016,Geldrop-Mierlo,38893,19288,19605,,,,,,,,,,
2017,Geldrop-Mierlo,39078,19368,19710,,,,,,,,,,
2008,Geleen,,,,,,,,,,,,,
2009,Geleen,,,,,,,,,,,,,
2010,Geleen,,,,,,,,,,,,,
2011,Geleen,,,,,,,,,,,,,
2012,Geleen,,,,,,,,,,,,,
2013,Geleen,,,,,,,,,,,,,
2014,Geleen,,,,,,,,,,,,,
2015,Geleen,,,,,,,,,,,,,
2016,Geleen,,,,,,,,,,,,,
2017,Geleen,,,,,,,,,,,,,
2008,Gemert,,,,,,,,,,,,,
2009,Gemert,,,,,,,,,,,,,
2010,Gemert,,,,,,,,,,,,,
2011,Gemert,,,,,,,,,,,,,
2012,Gemert,,,,,,,,,,,,,
2013,Gemert,,,,,,,,,,,,,
2014,Gemert,,,,,,,,,,,,,
2015,Gemert,,,,,,,,,,,,,
2016,Gemert,,,,,,,,,,,,,
2017,Gemert,,,,,,,,,,,,,
2008,Gemert-Bakel,28103,14253,13850,,,,,,,,,,
2009,Gemert-Bakel,28508,14464,14044,,,,,,,,,,
2010,Gemert-Bakel,28763,14573,14190,,,,,,,,,,
2011,Gemert-Bakel,28906,14625,14281,,,,,,,,,,
2012,Gemert-Bakel,29041,14658,14383,,,,,,,,,,
2013,Gemert-Bakel,29101,14681,14420,,,,,,,,,,
2014,Gemert-Bakel,29315,14812,14503,,,,,,,,,,
2015,Gemert-Bakel,29513,14921,14592,,,,,,,,,,
2016,Gemert-Bakel,29647,14995,14652,,,,,,,,,,
2017,Gemert-Bakel,30024,15172,14852,,,,,,,,,,
2008,Gendringen,,,,,,,,,,,,,
2009,Gendringen,,,,,,,,,,,,,
2010,Gendringen,,,,,,,,,,,,,
2011,Gendringen,,,,,,,,,,,,,
2012,Gendringen,,,,,,,,,,,,,
2013,Gendringen,,,,,,,,,,,,,
2014,Gendringen,,,,,,,,,,,,,
2015,Gendringen,,,,,,,,,,,,,
2016,Gendringen,,,,,,,,,,,,,
2017,Gendringen,,,,,,,,,,,,,
2008,Gendt,,,,,,,,,,,,,
2009,Gendt,,,,,,,,,,,,,
2010,Gendt,,,,,,,,,,,,,
2011,Gendt,,,,,,,,,,,,,
2012,Gendt,,,,,,,,,,,,,
2013,Gendt,,,,,,,,,,,,,
2014,Gendt,,,,,,,,,,,,,
2015,Gendt,,,,,,,,,,,,,
2016,Gendt,,,,,,,,,,,,,
2017,Gendt,,,,,,,,,,,,,
2008,Genemuiden,,,,,,,,,,,,,
2009,Genemuiden,,,,,,,,,,,,,
2010,Genemuiden,,,,,,,,,,,,,
2011,Genemuiden,,,,,,,,,,,,,
2012,Genemuiden,,,,,,,,,,,,,
2013,Genemuiden,,,,,,,,,,,,,
2014,Genemuiden,,,,,,,,,,,,,
2015,Genemuiden,,,,,,,,,,,,,
2016,Genemuiden,,,,,,,,,,,,,
2017,Genemuiden,,,,,,,,,,,,,
2008,Gennep,16890,8635,8255,,,,,,,,,,
2009,Gennep,17101,8739,8362,,,,,,,,,,
2010,Gennep,17153,8755,8398,,,,,,,,,,
2011,Gennep,17383,8906,8477,,,,,,,,,,
2012,Gennep,17367,8868,8499,,,,,,,,,,
2013,Gennep,17319,8844,8475,,,,,,,,,,
2014,Gennep,17286,8812,8474,,,,,,,,,,
2015,Gennep,17280,8812,8468,,,,,,,,,,
2016,Gennep,17085,8735,8350,,,,,,,,,,
2017,Gennep,17129,8746,8383,,,,,,,,,,
2008,Giessenlanden,14422,7284,7138,,,,,,,,,,
2009,Giessenlanden,14411,7290,7121,,,,,,,,,,
2010,Giessenlanden,14451,7352,7099,,,,,,,,,,
2011,Giessenlanden,14427,7326,7101,,,,,,,,,,
2012,Giessenlanden,14508,7378,7130,,,,,,,,,,
2013,Giessenlanden,14466,7354,7112,,,,,,,,,,
2014,Giessenlanden,14442,7342,7100,,,,,,,,,,
2015,Giessenlanden,14464,7357,7107,,,,,,,,,,
2016,Giessenlanden,14544,7399,7145,,,,,,,,,,
2017,Giessenlanden,14596,7404,7192,,,,,,,,,,
2008,Gieten,,,,,,,,,,,,,
2009,Gieten,,,,,,,,,,,,,
2010,Gieten,,,,,,,,,,,,,
2011,Gieten,,,,,,,,,,,,,
2012,Gieten,,,,,,,,,,,,,
2013,Gieten,,,,,,,,,,,,,
2014,Gieten,,,,,,,,,,,,,
2015,Gieten,,,,,,,,,,,,,
2016,Gieten,,,,,,,,,,,,,
2017,Gieten,,,,,,,,,,,,,
2008,Gilze en Rijen,25644,12983,12661,,,,,,,,,,
2009,Gilze en Rijen,25789,13078,12711,,,,,,,,,,
2010,Gilze en Rijen,25975,13225,12750,,,,,,,,,,
2011,Gilze en Rijen,25764,13042,12722,,,,,,,,,,
2012,Gilze en Rijen,25589,12885,12704,,,,,,,,,,
2013,Gilze en Rijen,25858,13016,12842,,,,,,,,,,
2014,Gilze en Rijen,26069,13070,12999,,,,,,,,,,
2015,Gilze en Rijen,26065,13050,13015,,,,,,,,,,
2016,Gilze en Rijen,26152,13108,13044,,,,,,,,,,
2017,Gilze en Rijen,26220,13132,13088,,,,,,,,,,
2008,Goedereede,11589,5753,5836,,,,,,,,,,
2009,Goedereede,11505,5707,5798,,,,,,,,,,
2010,Goedereede,11420,5667,5753,,,,,,,,,,
2011,Goedereede,11409,5633,5776,,,,,,,,,,
2012,Goedereede,11380,5624,5756,,,,,,,,,,
2013,Goedereede,,,,,,,,,,,,,
2014,Goedereede,,,,,,,,,,,,,
2015,Goedereede,,,,,,,,,,,,,
2016,Goedereede,,,,,,,,,,,,,
2017,Goedereede,,,,,,,,,,,,,
2008,Goeree-Overflakkee,,,,,,,,,,,,,
2009,Goeree-Overflakkee,,,,,,,,,,,,,
2010,Goeree-Overflakkee,,,,,,,,,,,,,
2011,Goeree-Overflakkee,,,,,,,,,,,,,
2012,Goeree-Overflakkee,,,,,,,,,,,,,
2013,Goeree-Overflakkee,48259,23886,24373,,,,,,,,,,
2014,Goeree-Overflakkee,48245,23854,24391,,,,,,,,,,
2015,Goeree-Overflakkee,48206,23857,24349,,,,,,,,,,
2016,Goeree-Overflakkee,48321,23888,24433,,,,,,,,,,
2017,Goeree-Overflakkee,48653,24042,24611,,,,,,,,,,
2008,Goes,36706,17888,18818,,,,,,,,,,
2009,Goes,36754,17901,18853,,,,,,,,,,
2010,Goes,36605,17813,18792,,,,,,,,,,
2011,Goes,36665,17887,18778,,,,,,,,,,
2012,Goes,36921,18046,18875,,,,,,,,,,
2013,Goes,36971,18093,18878,,,,,,,,,,
2014,Goes,36954,18036,18918,,,,,,,,,,
2015,Goes,37153,18176,18977,,,,,,,,,,
2016,Goes,37207,18252,18955,,,,,,,,,,
2017,Goes,37274,18274,19000,,,,,,,,,,
2008,Goirle,22319,11087,11232,,,,,,,,,,
2009,Goirle,22466,11138,11328,,,,,,,,,,
2010,Goirle,22761,11285,11476,,,,,,,,,,
2011,Goirle,22807,11304,11503,,,,,,,,,,
2012,Goirle,22805,11313,11492,,,,,,,,,,
2013,Goirle,22933,11344,11589,,,,,,,,,,
2014,Goirle,23098,11431,11667,,,,,,,,,,
2015,Goirle,23014,11406,11608,,,,,,,,,,
2016,Goirle,23111,11441,11670,,,,,,,,,,
2017,Goirle,23317,11543,11774,,,,,,,,,,
2008,Gooise Meren,,,,,,,,,,,,,
2009,Gooise Meren,,,,,,,,,,,,,
2010,Gooise Meren,,,,,,,,,,,,,
2011,Gooise Meren,,,,,,,,,,,,,
2012,Gooise Meren,,,,,,,,,,,,,
2013,Gooise Meren,,,,,,,,,,,,,
2014,Gooise Meren,,,,,,,,,,,,,
2015,Gooise Meren,,,,,,,,,,,,,
2016,Gooise Meren,56696,27278,29418,,,,,,,,,,
2017,Gooise Meren,56935,27398,29537,,,,,,,,,,
2008,Goor,,,,,,,,,,,,,
2009,Goor,,,,,,,,,,,,,
2010,Goor,,,,,,,,,,,,,
2011,Goor,,,,,,,,,,,,,
2012,Goor,,,,,,,,,,,,,
2013,Goor,,,,,,,,,,,,,
2014,Goor,,,,,,,,,,,,,
2015,Goor,,,,,,,,,,,,,
2016,Goor,,,,,,,,,,,,,
2017,Goor,,,,,,,,,,,,,
2008,Gorinchem,34472,16980,17492,,,,,,,,,,
2009,Gorinchem,34554,16986,17568,,,,,,,,,,
2010,Gorinchem,34663,17008,17655,,,,,,,,,,
2011,Gorinchem,34895,17117,17778,,,,,,,,,,
2012,Gorinchem,35083,17248,17835,,,,,,,,,,
2013,Gorinchem,35128,17281,17847,,,,,,,,,,
2014,Gorinchem,35242,17379,17863,,,,,,,,,,
2015,Gorinchem,35338,17432,17906,,,,,,,,,,
2016,Gorinchem,35260,17367,17893,,,,,,,,,,
2017,Gorinchem,35755,17647,18108,,,,,,,,,,
2008,Gorssel,,,,,,,,,,,,,
2009,Gorssel,,,,,,,,,,,,,
2010,Gorssel,,,,,,,,,,,,,
2011,Gorssel,,,,,,,,,,,,,
2012,Gorssel,,,,,,,,,,,,,
2013,Gorssel,,,,,,,,,,,,,
2014,Gorssel,,,,,,,,,,,,,
2015,Gorssel,,,,,,,,,,,,,
2016,Gorssel,,,,,,,,,,,,,
2017,Gorssel,,,,,,,,,,,,,
2008,Gouda,70857,34612,36245,,,,,,,,,,
2009,Gouda,70828,34640,36188,,,,,,,,,,
2010,Gouda,71122,34760,36362,,,,,,,,,,
2011,Gouda,71047,34738,36309,,,,,,,,,,
2012,Gouda,71235,34856,36379,,,,,,,,,,
2013,Gouda,70904,34704,36200,,,,,,,,,,
2014,Gouda,70941,34733,36208,,,,,,,,,,
2015,Gouda,71105,34838,36267,,,,,,,,,,
2016,Gouda,71189,34855,36334,,,,,,,,,,
2017,Gouda,71752,35204,36548,,,,,,,,,,
2008,Graafstroom,9796,5024,4772,,,,,,,,,,
2009,Graafstroom,9808,5013,4795,,,,,,,,,,
2010,Graafstroom,9804,5035,4769,,,,,,,,,,
2011,Graafstroom,9807,5035,4772,,,,,,,,,,
2012,Graafstroom,9795,5011,4784,,,,,,,,,,
2013,Graafstroom,,,,,,,,,,,,,
2014,Graafstroom,,,,,,,,,,,,,
2015,Graafstroom,,,,,,,,,,,,,
2016,Graafstroom,,,,,,,,,,,,,
2017,Graafstroom,,,,,,,,,,,,,
2008,Graft-De Rijp,6539,3306,3233,,,,,,,,,,
2009,Graft-De Rijp,6465,3257,3208,,,,,,,,,,
2010,Graft-De Rijp,6489,3256,3233,,,,,,,,,,
2011,Graft-De Rijp,6483,3255,3228,,,,,,,,,,
2012,Graft-De Rijp,6436,3229,3207,,,,,,,,,,
2013,Graft-De Rijp,6429,3226,3203,,,,,,,,,,
2014,Graft-De Rijp,6452,3242,3210,,,,,,,,,,
2015,Graft-De Rijp,,,,,,,,,,,,,
2016,Graft-De Rijp,,,,,,,,,,,,,
2017,Graft-De Rijp,,,,,,,,,,,,,
2008,Gramsbergen,,,,,,,,,,,,,
2009,Gramsbergen,,,,,,,,,,,,,
2010,Gramsbergen,,,,,,,,,,,,,
2011,Gramsbergen,,,,,,,,,,,,,
2012,Gramsbergen,,,,,,,,,,,,,
2013,Gramsbergen,,,,,,,,,,,,,
2014,Gramsbergen,,,,,,,,,,,,,
2015,Gramsbergen,,,,,,,,,,,,,
2016,Gramsbergen,,,,,,,,,,,,,
2017,Gramsbergen,,,,,,,,,,,,,
2008,Grave,12717,6480,6237,,,,,,,,,,
2009,Grave,12673,6490,6183,,,,,,,,,,
2010,Grave,12917,6641,6276,,,,,,,,,,
2011,Grave,13031,6721,6310,,,,,,,,,,
2012,Grave,12799,6607,6192,,,,,,,,,,
2013,Grave,12731,6571,6160,,,,,,,,,,
2014,Grave,12695,6560,6135,,,,,,,,,,
2015,Grave,12840,6672,6168,,,,,,,,,,
2016,Grave,12643,6550,6093,,,,,,,,,,
2017,Grave,12370,6321,6049,,,,,,,,,,
2008,'s-Graveland,,,,,,,,,,,,,
2009,'s-Graveland,,,,,,,,,,,,,
2010,'s-Graveland,,,,,,,,,,,,,
2011,'s-Graveland,,,,,,,,,,,,,
2012,'s-Graveland,,,,,,,,,,,,,
2013,'s-Graveland,,,,,,,,,,,,,
2014,'s-Graveland,,,,,,,,,,,,,
2015,'s-Graveland,,,,,,,,,,,,,
2016,'s-Graveland,,,,,,,,,,,,,
2017,'s-Graveland,,,,,,,,,,,,,
2008,'s-Gravendeel,,,,,,,,,,,,,
2009,'s-Gravendeel,,,,,,,,,,,,,
2010,'s-Gravendeel,,,,,,,,,,,,,
2011,'s-Gravendeel,,,,,,,,,,,,,
2012,'s-Gravendeel,,,,,,,,,,,,,
2013,'s-Gravendeel,,,,,,,,,,,,,
2014,'s-Gravendeel,,,,,,,,,,,,,
2015,'s-Gravendeel,,,,,,,,,,,,,
2016,'s-Gravendeel,,,,,,,,,,,,,
2017,'s-Gravendeel,,,,,,,,,,,,,
2008,'s-Gravenhage (gemeente),475681,233664,242017,,,,,,,,,,
2009,'s-Gravenhage (gemeente),481864,237265,244599,,,,,,,,,,
2010,'s-Gravenhage (gemeente),488553,240696,247857,,,,,,,,,,
2011,'s-Gravenhage (gemeente),495083,244040,251043,,,,,,,,,,
2012,'s-Gravenhage (gemeente),502055,247866,254189,,,,,,,,,,
2013,'s-Gravenhage (gemeente),505856,249738,256118,,,,,,,,,,
2014,'s-Gravenhage (gemeente),508940,251308,257632,,,,,,,,,,
2015,'s-Gravenhage (gemeente),514861,254187,260674,,,,,,,,,,
2016,'s-Gravenhage (gemeente),519988,257042,262946,,,,,,,,,,
2017,'s-Gravenhage (gemeente),524882,259837,265045,,,,,,,,,,
2008,'s-Gravenmoer,,,,,,,,,,,,,
2009,'s-Gravenmoer,,,,,,,,,,,,,
2010,'s-Gravenmoer,,,,,,,,,,,,,
2011,'s-Gravenmoer,,,,,,,,,,,,,
2012,'s-Gravenmoer,,,,,,,,,,,,,
2013,'s-Gravenmoer,,,,,,,,,,,,,
2014,'s-Gravenmoer,,,,,,,,,,,,,
2015,'s-Gravenmoer,,,,,,,,,,,,,
2016,'s-Gravenmoer,,,,,,,,,,,,,
2017,'s-Gravenmoer,,,,,,,,,,,,,
2008,'s-Gravenzande,,,,,,,,,,,,,
2009,'s-Gravenzande,,,,,,,,,,,,,
2010,'s-Gravenzande,,,,,,,,,,,,,
2011,'s-Gravenzande,,,,,,,,,,,,,
2012,'s-Gravenzande,,,,,,,,,,,,,
2013,'s-Gravenzande,,,,,,,,,,,,,
2014,'s-Gravenzande,,,,,,,,,,,,,
2015,'s-Gravenzande,,,,,,,,,,,,,
2016,'s-Gravenzande,,,,,,,,,,,,,
2017,'s-Gravenzande,,,,,,,,,,,,,
2008,Groenlo,,,,,,,,,,,,,
2009,Groenlo,,,,,,,,,,,,,
2010,Groenlo,,,,,,,,,,,,,
2011,Groenlo,,,,,,,,,,,,,
2012,Groenlo,,,,,,,,,,,,,
2013,Groenlo,,,,,,,,,,,,,
2014,Groenlo,,,,,,,,,,,,,
2015,Groenlo,,,,,,,,,,,,,
2016,Groenlo,,,,,,,,,,,,,
2017,Groenlo,,,,,,,,,,,,,
2008,Groesbeek,18976,9254,9722,,,,,,,,,,
2009,Groesbeek,18981,9241,9740,,,,,,,,,,
2010,Groesbeek,18923,9235,9688,,,,,,,,,,
2011,Groesbeek,18870,9220,9650,,,,,,,,,,
2012,Groesbeek,18884,9253,9631,,,,,,,,,,
2013,Groesbeek,19009,9321,9688,,,,,,,,,,
2014,Groesbeek,18977,9345,9632,,,,,,,,,,
2015,Groesbeek,34258,16981,17277,,,,,,,,,,
2016,Groesbeek,,,,,,,,,,,,,
2017,Groesbeek,,,,,,,,,,,,,
2008,Groningen (gemeente),182484,90167,92317,,,,,,,,,,
2009,Groningen (gemeente),184227,91022,93205,,,,,,,,,,
2010,Groningen (gemeente),187298,92673,94625,,,,,,,,,,
2011,Groningen (gemeente),189991,94064,95927,,,,,,,,,,
2012,Groningen (gemeente),193127,95629,97498,,,,,,,,,,
2013,Groningen (gemeente),195418,96980,98438,,,,,,,,,,
2014,Groningen (gemeente),198317,98424,99893,,,,,,,,,,
2015,Groningen (gemeente),200336,99657,100679,,,,,,,,,,
2016,Groningen (gemeente),200952,100159,100793,,,,,,,,,,
2017,Groningen (gemeente),202636,101315,101321,,,,,,,,,,
2008,Grootegast,12208,6233,5975,,,,,,,,,,
2009,Grootegast,12191,6225,5966,,,,,,,,,,
2010,Grootegast,12141,6212,5929,,,,,,,,,,
2011,Grootegast,12209,6256,5953,,,,,,,,,,
2012,Grootegast,12275,6282,5993,,,,,,,,,,
2013,Grootegast,12222,6232,5990,,,,,,,,,,
2014,Grootegast,12165,6212,5953,,,,,,,,,,
2015,Grootegast,12123,6169,5954,,,,,,,,,,
2016,Grootegast,12155,6194,5961,,,,,,,,,,
2017,Grootegast,12166,6193,5973,,,,,,,,,,
2008,Grubbenvorst,,,,,,,,,,,,,
2009,Grubbenvorst,,,,,,,,,,,,,
2010,Grubbenvorst,,,,,,,,,,,,,
2011,Grubbenvorst,,,,,,,,,,,,,
2012,Grubbenvorst,,,,,,,,,,,,,
2013,Grubbenvorst,,,,,,,,,,,,,
2014,Grubbenvorst,,,,,,,,,,,,,
2015,Grubbenvorst,,,,,,,,,,,,,
2016,Grubbenvorst,,,,,,,,,,,,,
2017,Grubbenvorst,,,,,,,,,,,,,
2008,Gulpen,,,,,,,,,,,,,
2009,Gulpen,,,,,,,,,,,,,
2010,Gulpen,,,,,,,,,,,,,
2011,Gulpen,,,,,,,,,,,,,
2012,Gulpen,,,,,,,,,,,,,
2013,Gulpen,,,,,,,,,,,,,
2014,Gulpen,,,,,,,,,,,,,
2015,Gulpen,,,,,,,,,,,,,
2016,Gulpen,,,,,,,,,,,,,
2017,Gulpen,,,,,,,,,,,,,
2008,Gulpen-Wittem,14712,7399,7313,,,,,,,,,,
2009,Gulpen-Wittem,14585,7342,7243,,,,,,,,,,
2010,Gulpen-Wittem,14594,7354,7240,,,,,,,,,,
2011,Gulpen-Wittem,14496,7311,7185,,,,,,,,,,
2012,Gulpen-Wittem,14479,7276,7203,,,,,,,,,,
2013,Gulpen-Wittem,14444,7249,7195,,,,,,,,,,
2014,Gulpen-Wittem,14484,7272,7212,,,,,,,,,,
2015,Gulpen-Wittem,14497,7292,7205,,,,,,,,,,
2016,Gulpen-Wittem,14508,7343,7165,,,,,,,,,,
2017,Gulpen-Wittem,14337,7236,7101,,,,,,,,,,
2008,Haaksbergen,24378,12273,12105,,,,,,,,,,
2009,Haaksbergen,24495,12327,12168,,,,,,,,,,
2010,Haaksbergen,24486,12295,12191,,,,,,,,,,
2011,Haaksbergen,24448,12262,12186,,,,,,,,,,
2012,Haaksbergen,24419,12291,12128,,,,,,,,,,
2013,Haaksbergen,24322,12231,12091,,,,,,,,,,
2014,Haaksbergen,24344,12248,12096,,,,,,,,,,
2015,Haaksbergen,24307,12209,12098,,,,,,,,,,
2016,Haaksbergen,24332,12220,12112,,,,,,,,,,
2017,Haaksbergen,24272,12186,12086,,,,,,,,,,
2008,Haaren,13769,7003,6766,,,,,,,,,,
2009,Haaren,13711,7002,6709,,,,,,,,,,
2010,Haaren,13625,6968,6657,,,,,,,,,,
2011,Haaren,13630,6957,6673,,,,,,,,,,
2012,Haaren,13621,6958,6663,,,,,,,,,,
2013,Haaren,13572,6975,6597,,,,,,,,,,
2014,Haaren,13587,6975,6612,,,,,,,,,,
2015,Haaren,13523,6949,6574,,,,,,,,,,
2016,Haaren,13570,6968,6602,,,,,,,,,,
2017,Haaren,13912,7095,6817,,,,,,,,,,
2008,Haarlem,147640,71700,75940,,,,,,,,,,
2009,Haarlem,148191,72022,76169,,,,,,,,,,
2010,Haarlem,149579,72743,76836,,,,,,,,,,
2011,Haarlem,150670,73260,77410,,,,,,,,,,
2012,Haarlem,151818,73922,77896,,,,,,,,,,
2013,Haarlem,153093,74655,78438,,,,,,,,,,
2014,Haarlem,155147,75779,79368,,,,,,,,,,
2015,Haarlem,156645,76481,80164,,,,,,,,,,
2016,Haarlem,158140,77397,80743,,,,,,,,,,
2017,Haarlem,159229,78031,81198,,,,,,,,,,
2008,Haarlemmerliede en Spaarnwoude,5429,2679,2750,,,,,,,,,,
2009,Haarlemmerliede en Spaarnwoude,5430,2678,2752,,,,,,,,,,
2010,Haarlemmerliede en Spaarnwoude,5398,2666,2732,,,,,,,,,,
2011,Haarlemmerliede en Spaarnwoude,5432,2687,2745,,,,,,,,,,
2012,Haarlemmerliede en Spaarnwoude,5474,2700,2774,,,,,,,,,,
2013,Haarlemmerliede en Spaarnwoude,5526,2729,2797,,,,,,,,,,
2014,Haarlemmerliede en Spaarnwoude,5535,2720,2815,,,,,,,,,,
2015,Haarlemmerliede en Spaarnwoude,5574,2744,2830,,,,,,,,,,
2016,Haarlemmerliede en Spaarnwoude,5578,2757,2821,,,,,,,,,,
2017,Haarlemmerliede en Spaarnwoude,5665,2816,2849,,,,,,,,,,
2008,Haarlemmermeer,140648,69956,70692,,,,,,,,,,
2009,Haarlemmermeer,142042,70691,71351,,,,,,,,,,
2010,Haarlemmermeer,142788,70998,71790,,,,,,,,,,
2011,Haarlemmermeer,143374,71310,72064,,,,,,,,,,
2012,Haarlemmermeer,143943,71554,72389,,,,,,,,,,
2013,Haarlemmermeer,144153,71711,72442,,,,,,,,,,
2014,Haarlemmermeer,144061,71699,72362,,,,,,,,,,
2015,Haarlemmermeer,144152,71642,72510,,,,,,,,,,
2016,Haarlemmermeer,144518,71827,72691,,,,,,,,,,
2017,Haarlemmermeer,146003,72638,73365,,,,,,,,,,
2008,Haelen,,,,,,,,,,,,,
2009,Haelen,,,,,,,,,,,,,
2010,Haelen,,,,,,,,,,,,,
2011,Haelen,,,,,,,,,,,,,
2012,Haelen,,,,,,,,,,,,,
2013,Haelen,,,,,,,,,,,,,
2014,Haelen,,,,,,,,,,,,,
2015,Haelen,,,,,,,,,,,,,
2016,Haelen,,,,,,,,,,,,,
2017,Haelen,,,,,,,,,,,,,
2008,Halderberge,29488,14699,14789,,,,,,,,,,
2009,Halderberge,29271,14591,14680,,,,,,,,,,
2010,Halderberge,29291,14595,14696,,,,,,,,,,
2011,Halderberge,29292,14586,14706,,,,,,,,,,
2012,Halderberge,29325,14563,14762,,,,,,,,,,
2013,Halderberge,29231,14496,14735,,,,,,,,,,
2014,Halderberge,29340,14568,14772,,,,,,,,,,
2015,Halderberge,29484,14616,14868,,,,,,,,,,
2016,Halderberge,29531,14646,14885,,,,,,,,,,
2017,Halderberge,29579,14687,14892,,,,,,,,,,
2008,Halsteren,,,,,,,,,,,,,
2009,Halsteren,,,,,,,,,,,,,
2010,Halsteren,,,,,,,,,,,,,
2011,Halsteren,,,,,,,,,,,,,
2012,Halsteren,,,,,,,,,,,,,
2013,Halsteren,,,,,,,,,,,,,
2014,Halsteren,,,,,,,,,,,,,
2015,Halsteren,,,,,,,,,,,,,
2016,Halsteren,,,,,,,,,,,,,
2017,Halsteren,,,,,,,,,,,,,
2008,Den Ham,,,,,,,,,,,,,
2009,Den Ham,,,,,,,,,,,,,
2010,Den Ham,,,,,,,,,,,,,
2011,Den Ham,,,,,,,,,,,,,
2012,Den Ham,,,,,,,,,,,,,
2013,Den Ham,,,,,,,,,,,,,
2014,Den Ham,,,,,,,,,,,,,
2015,Den Ham,,,,,,,,,,,,,
2016,Den Ham,,,,,,,,,,,,,
2017,Den Ham,,,,,,,,,,,,,
2008,Hardenberg,58207,29443,28764,,,,,,,,,,
2009,Hardenberg,58650,29664,28986,,,,,,,,,,
2010,Hardenberg,59014,29852,29162,,,,,,,,,,
2011,Hardenberg,59283,30016,29267,,,,,,,,,,
2012,Hardenberg,59430,30105,29325,,,,,,,,,,
2013,Hardenberg,59585,30155,29430,,,,,,,,,,
2014,Hardenberg,59577,30138,29439,,,,,,,,,,
2015,Hardenberg,59577,30117,29460,,,,,,,,,,
2016,Hardenberg,59687,30181,29506,,,,,,,,,,
2017,Hardenberg,60211,30458,29753,,,,,,,,,,
2008,Harderwijk,42333,20863,21470,,,,,,,,,,
2009,Harderwijk,43092,21225,21867,,,,,,,,,,
2010,Harderwijk,44010,21668,22342,,,,,,,,,,
2011,Harderwijk,44932,22117,22815,,,,,,,,,,
2012,Harderwijk,45429,22376,23053,,,,,,,,,,
2013,Harderwijk,45650,22463,23187,,,,,,,,,,
2014,Harderwijk,45732,22503,23229,,,,,,,,,,
2015,Harderwijk,45776,22555,23221,,,,,,,,,,
2016,Harderwijk,45966,22707,23259,,,,,,,,,,
2017,Harderwijk,46352,22913,23439,,,,,,,,,,
2008,Hardinxveld-Giessendam,17604,8716,8888,,,,,,,,,,
2009,Hardinxveld-Giessendam,17538,8678,8860,,,,,,,,,,
2010,Hardinxveld-Giessendam,17497,8688,8809,,,,,,,,,,
2011,Hardinxveld-Giessendam,17535,8724,8811,,,,,,,,,,
2012,Hardinxveld-Giessendam,17654,8768,8886,,,,,,,,,,
2013,Hardinxveld-Giessendam,17722,8828,8894,,,,,,,,,,
2014,Hardinxveld-Giessendam,17758,8837,8921,,,,,,,,,,
2015,Hardinxveld-Giessendam,17802,8893,8909,,,,,,,,,,
2016,Hardinxveld-Giessendam,17774,8896,8878,,,,,,,,,,
2017,Hardinxveld-Giessendam,17872,8945,8927,,,,,,,,,,
2008,Haren,18706,8792,9914,,,,,,,,,,
2009,Haren,18632,8767,9865,,,,,,,,,,
2010,Haren,18516,8721,9795,,,,,,,,,,
2011,Haren,18515,8737,9778,,,,,,,,,,
2012,Haren,18457,8729,9728,,,,,,,,,,
2013,Haren,18642,8816,9826,,,,,,,,,,
2014,Haren,18782,8928,9854,,,,,,,,,,
2015,Haren,18924,9006,9918,,,,,,,,,,
2016,Haren,19076,9114,9962,,,,,,,,,,
2017,Haren,19570,9329,10241,,,,,,,,,,
2008,Harenkarspel,15932,8161,7771,,,,,,,,,,
2009,Harenkarspel,15968,8190,7778,,,,,,,,,,
2010,Harenkarspel,16086,8252,7834,,,,,,,,,,
2011,Harenkarspel,16179,8288,7891,,,,,,,,,,
2012,Harenkarspel,16194,8301,7893,,,,,,,,,,
2013,Harenkarspel,,,,,,,,,,,,,
2014,Harenkarspel,,,,,,,,,,,,,
2015,Harenkarspel,,,,,,,,,,,,,
2016,Harenkarspel,,,,,,,,,,,,,
2017,Harenkarspel,,,,,,,,,,,,,
2008,Harlingen,15567,7770,7797,,,,,,,,,,
